transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative,total_amount,profit
WU4859,2024-05-02,India,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1850.83,1,1386.96,0.1,Mobile Wallet,Senior,Female,Chennai,Rahul Reddy,1665.75,278.79
bF8652,2024-06-26,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,177.08,1,149.34,0.05,Credit Card,Adult,Male,Delhi,Priya Reddy,168.23,18.89
uY6959,2024-02-12,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.84,6,18.18,0.1,Mobile Wallet,Young,Male,Hyderabad,Neha Sharma,20.74,2.56
ei0354,2024-06-23,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.41,9,8.46,0.1,Credit Card,Adult,Female,Mumbai,Amit Reddy,11.42,2.96
DE4084,2024-06-24,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,203.54,2,328.64,0.15,Online Payment,Adult,Male,Chennai,Priya Gupta,346.02,17.38
nA2716,2024-01-03,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.68,10,22.7,0.15,Credit Card,Senior,Female,Mumbai,Amit Mehta,31.28,8.58
MY7248,2024-04-11,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,340.39,2,469.34,0.15,Mobile Wallet,Adult,Male,Hyderabad,Karan Reddy,578.66,109.32
XW9363,2024-03-16,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.07,7,4.69,0.15,Debit Card,Young,Male,Chennai,Karan Sharma,6.37,1.68
Wc7665,2024-09-15,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,30.23,2,39.54,0,Online Payment,Senior,Female,Chennai,Neha Gupta,60.46,20.92
Wo0836,2024-06-19,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,40.88,1,25.61,0.05,Mobile Wallet,Senior,Female,Delhi,Neha Mehta,38.84,13.23
Lf1218,2024-09-05,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,756.37,1,507.11,0.2,Debit Card,Adult,Female,Bangalore,Rahul Patel,605.10,97.99
kC9464,2024-03-20,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1048.6,1,856.54,0,Credit Card,Young,Male,Hyderabad,Karan Mehta,1048.60,192.06
yy0376,2024-04-20,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1031.4,1,835.44,0.1,Cash,Adult,Female,Bangalore,Priya Sharma,928.26,92.82
bb9691,2024-06-04,India,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,170.79,1,106.52,0.05,Online Payment,Senior,Female,Mumbai,Neha Patel,162.25,55.73
UU9312,2024-10-19,India,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2313.41,1,1641.08,0.1,Online Payment,Young,Male,Hyderabad,Neha Patel,2082.07,440.99
vl9890,2024-10-07,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,36.93,3,66.57,0.15,Mobile Wallet,Senior,Male,Mumbai,Rahul Patel,94.17,27.60
FC7953,2024-05-10,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,979.93,1,675.23,0.1,Online Payment,Young,Male,Hyderabad,Karan Reddy,881.94,206.71
Hr2503,2024-01-06,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,44.24,3,97.41,0,Online Payment,Young,Female,Delhi,Rahul Gupta,132.72,35.31
JA3173,2024-04-18,India,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,175.75,3,346.92,0.1,Mobile Wallet,Senior,Male,Delhi,Karan Mehta,474.53,127.61
rL7859,2024-06-01,India,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2109.03,1,1599.62,0.2,Credit Card,Young,Female,Delhi,Priya Sharma,1687.22,87.60
rH3032,2024-04-25,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1206.3,1,842.19,0.05,Online Payment,Young,Female,Bangalore,Karan Reddy,1145.99,303.80
rl2635,2024-12-19,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.06,16,12.48,0,Credit Card,Young,Male,Mumbai,Neha Gupta,16.96,4.48
Ak0094,2024-01-30,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,3.14,3,7.65,0.05,Mobile Wallet,Senior,Female,Ottawa,Liam Gagnon,8.95,1.30
ye3096,2024-02-03,China,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,33.49,3,60.72,0.1,Cash,Adult,Female,Beijing,Chen Wei,90.42,29.70
aE2749,2024-10-05,China,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,46.1,4,153.52,0.1,Online Payment,Young,Male,Shenzhen,Chen Ming,165.96,12.44
bx5966,2024-01-09,China,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.28,14,13.86,0.15,Debit Card,Adult,Female,Shenzhen,Chen Bo,15.23,1.37
LG7124,2024-09-26,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,129.86,1,83.82,0.2,Cash,Young,Male,Shanghai,Chen Ming,103.89,20.07
AI9184,2024-12-19,China,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,38.15,1,25.32,0.15,Debit Card,Senior,Female,Shanghai,Zhang Jie,32.43,7.11
hi7878,2024-04-04,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,1201.42,1,842.2,0.15,Credit Card,Senior,Male,Ottawa,Lucas Lee,1021.21,179.01
Bi6212,2024-12-21,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,160.51,2,269.38,0,Credit Card,Young,Male,Calgary,Liam Tremblay,321.02,51.64
Nl4708,2024-10-04,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,176.81,2,245.28,0.05,Cash,Adult,Male,Montreal,Thomas Tremblay,335.94,90.66
pY3431,2024-05-21,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,419.71,1,289.77,0,Debit Card,Adult,Female,Montreal,Thomas Tremblay,419.71,129.94
Nq3731,2024-06-25,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1089.94,1,779.52,0.1,Debit Card,Senior,Female,Delhi,Rahul Patel,980.95,201.43
WW6452,2024-07-30,India,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,158.91,3,374.91,0.05,Online Payment,Young,Female,Hyderabad,Karan Reddy,452.89,77.98
Zx9132,2024-06-29,India,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,52.92,3,125.64,0.15,Debit Card,Senior,Male,Bangalore,Karan Patel,134.95,9.31
tQ9801,2024-11-29,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.23,4,3.56,0.2,Cash,Adult,Male,Hyderabad,Neha Mehta,3.94,0.38
Vo3354,2024-06-11,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1063.29,1,822.95,0,Mobile Wallet,Young,Female,Bangalore,Neha Reddy,1063.29,240.34
eJ1647,2024-10-09,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,164.88,2,274.8,0.15,Cash,Senior,Female,Bangalore,Amit Gupta,280.30,5.50
OX3182,2024-09-12,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,407.55,2,551.34,0.05,Cash,Young,Male,Chennai,Neha Gupta,774.35,223.01
Ra1378,2024-06-26,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,326.65,2,429.9,0,Online Payment,Adult,Female,Bangalore,Rahul Sharma,653.30,223.40
pw7784,2024-06-27,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.14,4,3.44,0.15,Debit Card,Young,Female,Hyderabad,Rahul Patel,3.88,0.44
TB8272,2024-11-25,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,48.74,4,122.8,0.1,Cash,Young,Female,Delhi,Amit Sharma,175.46,52.66
zc6709,2024-09-21,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.15,23,20.24,0.05,Online Payment,Adult,Male,Chennai,Rahul Sharma,25.13,4.89
uz0730,2024-07-14,India,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,160.98,2,221.1,0.05,Online Payment,Young,Female,Bangalore,Priya Gupta,305.86,84.76
Jt1330,2024-06-13,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,448.87,2,728.02,0.2,Credit Card,Adult,Female,Mumbai,Rahul Patel,718.19,-9.83
lm9065,2024-02-19,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,984.73,2,1474.58,0.15,Mobile Wallet,Adult,Male,Chennai,Rahul Sharma,1674.04,199.46
bn0150,2024-12-16,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,338.32,2,523.54,0.1,Cash,Adult,Male,Hyderabad,Amit Sharma,608.98,85.44
si5289,2024-02-01,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.07,6,4.62,0,Online Payment,Young,Female,Mumbai,Rahul Mehta,6.42,1.80
LC9009,2024-07-18,India,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1884.77,1,1249.69,0.1,Debit Card,Adult,Female,Chennai,Amit Patel,1696.29,446.60
wF1840,2024-06-07,India,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,66.78,3,142.44,0.2,Credit Card,Senior,Male,Bangalore,Rahul Gupta,160.27,17.83
UC7308,2024-05-15,India,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,161.99,1,117.87,0.15,Online Payment,Senior,Male,Hyderabad,Karan Patel,137.69,19.82
JJ3480,2024-06-28,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,48.46,3,95.28,0.2,Debit Card,Senior,Female,Hyderabad,Priya Gupta,116.30,21.02
VJ1118,2024-10-25,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1582.76,1,1299.63,0,Debit Card,Young,Female,Delhi,Neha Mehta,1582.76,283.13
Qo3861,2024-05-06,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.44,11,10.23,0.1,Debit Card,Senior,Male,Chennai,Priya Reddy,14.26,4.03
Sf4111,2024-06-17,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,176.84,1,148.8,0.2,Debit Card,Adult,Male,Delhi,Neha Sharma,141.47,-7.33
hy7578,2024-03-29,India,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,55.07,1,39.2,0.15,Mobile Wallet,Young,Female,Bangalore,Neha Sharma,46.81,7.61
qJ4093,2024-01-24,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,374.65,2,494.02,0.2,Mobile Wallet,Senior,Female,Hyderabad,Rahul Reddy,599.44,105.42
Eh5610,2024-02-28,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,134.36,3,277.23,0.05,Credit Card,Adult,Female,Guangzhou,Liu Wei,382.93,105.70
kj3325,2024-06-07,China,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.36,2,6.14,0,Credit Card,Senior,Male,Chengdu,Li Bo,8.72,2.58
GQ1140,2024-08-20,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,448.84,1,347.3,0,Mobile Wallet,Senior,Female,Guangzhou,Zhang Wei,448.84,101.54
JP0934,2024-01-27,China,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.06,21,18.48,0.05,Credit Card,Senior,Female,Shanghai,Wang Ming,21.15,2.67
VT1522,2024-06-24,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2403.47,1,1476.81,0.1,Cash,Young,Male,Chengdu,Li Wei,2163.12,686.31
lK2498,2024-09-14,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,1313.37,1,981.52,0.05,Debit Card,Adult,Male,Toronto,Emma Wilson,1247.70,266.18
MU3979,2024-06-06,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.61,1,3.83,0.05,Mobile Wallet,Young,Female,Bangalore,Rahul Sharma,4.38,0.55
Mu6857,2024-09-27,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1360.04,1,889.81,0.2,Cash,Senior,Female,Delhi,Neha Mehta,1088.03,198.22
Cx5927,2024-09-13,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.64,7,21.21,0.2,Cash,Young,Male,Hyderabad,Amit Patel,20.38,-0.83
Zo1250,2024-09-06,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,430.12,1,313.27,0.1,Credit Card,Adult,Female,Hyderabad,Neha Mehta,387.11,73.84
jc6606,2024-07-10,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,44.31,4,117.56,0.2,Mobile Wallet,Young,Male,Calgary,Noah Lee,141.79,24.23
Yc5013,2024-05-27,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,135.69,3,326.22,0.2,Mobile Wallet,Senior,Female,Ottawa,Thomas Johnson,325.66,-0.56
RO8730,2024-10-05,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,25.71,3,56.34,0.1,Cash,Young,Female,Calgary,Liam Roy,69.42,13.08
mr5868,2024-02-11,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,3.85,4,9.92,0,Credit Card,Young,Male,Calgary,Lucas Lee,15.40,5.48
SE4045,2024-02-24,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,977.38,2,1540.24,0.2,Debit Card,Adult,Male,Montreal,Thomas Lee,1563.81,23.57
hP0939,2024-05-19,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,1599.34,1,1112.55,0.15,Credit Card,Adult,Male,Toronto,Olivia Smith,1359.44,246.89
BW9355,2024-09-13,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,160.81,1,103.92,0.1,Mobile Wallet,Adult,Male,Montreal,William Brown,144.73,40.81
BO1816,2024-10-16,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,946.36,1,676.32,0.2,Mobile Wallet,Adult,Female,Montreal,Sophie Lee,757.09,80.77
gW7399,2024-12-20,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,224.53,1,151.39,0.15,Online Payment,Adult,Female,Vancouver,Sophie Tremblay,190.85,39.46
sh5835,2024-06-11,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.57,1,20.95,0.05,Debit Card,Senior,Male,Hyderabad,Amit Mehta,26.19,5.24
dc3441,2024-03-11,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,181.31,1,143.57,0,Online Payment,Adult,Male,Hyderabad,Priya Reddy,181.31,37.74
Si1996,2024-08-18,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.42,9,25.29,0.15,Online Payment,Young,Female,Bangalore,Neha Mehta,33.81,8.52
vV3522,2024-06-06,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,300.01,1,246.9,0.05,Cash,Adult,Female,Delhi,Neha Reddy,285.01,38.11
sA7432,2024-12-15,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,255.55,1,175.26,0,Mobile Wallet,Adult,Female,Hyderabad,Priya Sharma,255.55,80.29
CN4082,2024-02-04,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,728.98,1,590.83,0.2,Mobile Wallet,Adult,Female,Chennai,Karan Mehta,583.18,-7.65
cd4061,2024-07-17,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,400.9,1,305.93,0,Online Payment,Senior,Female,Mumbai,Neha Sharma,400.90,94.97
BM4682,2024-02-14,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,983.02,1,722.29,0.2,Debit Card,Senior,Male,Bangalore,Amit Reddy,786.42,64.13
Qu0779,2024-10-18,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,36.64,4,98.92,0.15,Cash,Adult,Female,Bangalore,Karan Reddy,124.58,25.66
KZ7530,2024-12-30,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,29.87,1,21.61,0.2,Debit Card,Young,Male,Chennai,Karan Reddy,23.90,2.29
ty8874,2024-10-19,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,368.21,2,456.5,0,Cash,Senior,Female,Delhi,Karan Mehta,736.42,279.92
Ea0770,2024-10-18,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1396.11,1,1069.5,0.05,Credit Card,Senior,Female,Chennai,Karan Sharma,1326.30,256.80
hg9097,2024-03-09,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,40.08,4,117.32,0,Debit Card,Senior,Female,Hyderabad,Karan Sharma,160.32,43.00
ez7952,2024-10-26,India,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,77.38,1,64.29,0.1,Debit Card,Senior,Male,Chennai,Amit Patel,69.64,5.35
Pg3231,2024-02-26,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,4.11,7,20.37,0.05,Credit Card,Senior,Male,Calgary,Thomas Brown,27.33,6.96
lK0697,2024-03-23,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,421.11,1,291.33,0,Credit Card,Young,Male,Vancouver,Noah Martin,421.11,129.78
Wh3991,2024-07-05,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1849.04,1,1384.86,0.1,Cash,Adult,Male,Shenzhen,Zhang Wei,1664.14,279.28
kf9037,2024-09-23,China,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,63.44,4,178.64,0.15,Debit Card,Senior,Female,Beijing,Zhang Wei,215.70,37.06
Dj7065,2024-05-24,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1050.18,2,1654.56,0.1,Mobile Wallet,Adult,Female,Shanghai,Wang Ming,1890.32,235.76
Uj1698,2024-03-29,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1000.1,1,644.98,0.05,Debit Card,Adult,Male,Beijing,Liu Wei,950.10,305.12
ea2531,2024-09-05,China,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,61.53,3,118.86,0.05,Cash,Adult,Female,Shanghai,Liu Wei,175.36,56.50
Jf8086,2024-06-04,China,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.38,4,85.72,0.05,Mobile Wallet,Young,Male,Shanghai,Liu Jie,96.44,10.72
jI0940,2024-05-16,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.74,2,42.42,0.15,Online Payment,Adult,Male,Mumbai,Neha Sharma,47.16,4.74
LO1839,2024-01-04,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,191.9,1,153.72,0.1,Credit Card,Senior,Female,Mumbai,Rahul Sharma,172.71,18.99
ly1600,2024-01-23,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,215.13,2,279.02,0.1,Online Payment,Senior,Male,Delhi,Neha Mehta,387.23,108.21
Uf1400,2024-03-08,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1527.5,1,975.15,0,Credit Card,Senior,Female,Delhi,Karan Sharma,1527.50,552.35
Ja9414,2024-03-06,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.44,1,1.13,0.15,Mobile Wallet,Senior,Female,Bangalore,Karan Sharma,1.22,0.09
fn1695,2024-03-14,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1045.79,2,1561.46,0.05,Mobile Wallet,Adult,Male,Delhi,Priya Sharma,1987.00,425.54
lS9880,2024-05-29,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,138.71,2,213.96,0.05,Credit Card,Senior,Female,Hyderabad,Amit Mehta,263.55,49.59
HR7045,2024-12-10,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,1539.75,1,935.44,0.1,Online Payment,Adult,Female,Calgary,Sophie Brown,1385.78,450.34
Oq5722,2024-05-05,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,257.3,2,354.38,0.15,Mobile Wallet,Adult,Female,Montreal,Olivia Tremblay,437.41,83.03
eH0013,2024-04-29,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,343.22,1,255.5,0,Debit Card,Young,Male,Toronto,Benjamin Brown,343.22,87.72
OO1128,2024-03-22,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,872.38,1,727.18,0.05,Debit Card,Young,Male,Ottawa,Emma Wilson,828.76,101.58
Ww4514,2024-07-05,Canada,ba19ca27-baf8-4ec4-83e1-c9972685cfd0,Levi's 501 Jeans,Apparel,74.42,3,184.92,0.15,Online Payment,Adult,Male,Ottawa,Sophie Roy,189.77,4.85
nn1074,2024-02-03,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,939.39,2,1542.98,0.2,Online Payment,Adult,Female,Hyderabad,Rahul Sharma,1503.02,-39.96
Ln1212,2024-03-18,India,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,61.86,2,87.72,0.1,Mobile Wallet,Senior,Male,Mumbai,Priya Patel,111.35,23.63
LJ0711,2024-07-27,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1025.21,2,1374.96,0.2,Credit Card,Young,Male,Mumbai,Rahul Reddy,1640.34,265.38
iS4186,2024-11-29,India,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2260.79,1,1907.88,0.05,Mobile Wallet,Young,Male,Mumbai,Karan Patel,2147.75,239.87
WV6293,2024-08-11,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1101.26,1,686.49,0.05,Credit Card,Adult,Female,Mumbai,Amit Patel,1046.20,359.71
ws9221,2024-09-14,India,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,52.99,2,74.5,0.05,Credit Card,Young,Male,Delhi,Neha Sharma,100.68,26.18
fN0980,2024-07-31,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,991.93,1,727.05,0.05,Debit Card,Senior,Female,Hyderabad,Priya Reddy,942.33,215.28
FX9460,2024-01-30,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.93,5,16.35,0,Cash,Adult,Male,Hyderabad,Amit Sharma,19.65,3.30
nz2009,2024-08-24,India,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,26.52,1,19.21,0.05,Cash,Adult,Male,Bangalore,Neha Reddy,25.19,5.98
lN0498,2024-01-29,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.02,5,15.4,0,Debit Card,Young,Female,Mumbai,Priya Patel,20.10,4.70
JH7470,2024-01-27,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.95,10,32.5,0.15,Debit Card,Senior,Female,Delhi,Rahul Sharma,33.58,1.08
sx1233,2024-08-22,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2350.04,1,1496.91,0.1,Mobile Wallet,Adult,Male,Guangzhou,Zhang Jie,2115.04,618.13
Hp4810,2024-09-15,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,120.61,3,241.56,0.05,Online Payment,Senior,Male,Shenzhen,Li Jie,343.74,102.18
tt8684,2024-07-30,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,393.21,1,323.5,0,Credit Card,Young,Female,Guangzhou,Li Tao,393.21,69.71
Ww7881,2024-02-11,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,216.95,1,170.19,0,Mobile Wallet,Senior,Male,Shenzhen,Chen Wei,216.95,46.76
AP5611,2024-11-04,China,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.12,2,1.46,0,Online Payment,Young,Male,Shenzhen,Chen Bo,2.24,0.78
et0658,2024-10-28,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,367.25,1,252.73,0,Online Payment,Young,Male,Beijing,Chen Tao,367.25,114.52
OT2042,2024-09-08,India,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,144.57,1,116.51,0.1,Debit Card,Senior,Male,Mumbai,Amit Sharma,130.11,13.60
zI2229,2024-06-10,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.35,20,20.6,0.2,Credit Card,Senior,Female,Chennai,Rahul Mehta,21.60,1.00
HL9771,2024-04-27,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,154.86,2,197.7,0.05,Cash,Senior,Male,Bangalore,Rahul Reddy,294.23,96.53
VR2016,2024-05-22,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.69,9,25.56,0.15,Online Payment,Young,Female,Bangalore,Neha Gupta,28.23,2.67
